event_id,event_name,genre,market,venue_name,venue_capacity,tier,poll_timestamp,event_start,price_min,price_max,currency,days_until_event,price_mid,price_status,price_change,price_change_pct
rZ7HnEZ1AfaVGf,CHRIS O'LEARY BAND,Blues,Portland,Jack London Revue,,,2026-08-11 21:07:50+00:00,2026-08-12 03:00:00+00:00,26.24,26.24,USD,0.24456018518518519,26.24,listed,0.0,0.0
rZ7HnEZ1AfaZp7,Taylor Gang and Club Cafe Present: Fedd The God w/ NASH.V.ILL,Hip-Hop/Rap,Pittsburgh,Club Cafe,,,2026-08-11 21:07:07+00:00,2026-08-14 00:00:00+00:00,18.48,18.48,USD,2.1200578703703705,18.48,listed,,
rZ7HnEZ1AfaZp7,Taylor Gang and Club Cafe Present: Fedd The God w/ NASH.V.ILL,Hip-Hop/Rap,Pittsburgh,Club Cafe,,,2026-08-11 21:07:50+00:00,2026-08-14 00:00:00+00:00,18.48,18.48,USD,2.1195601851851853,18.48,listed,0.0,0.0
rZ7HnEZ1Afa_F0,"Blue Monday with Kevin McKendree, George Sluppick, Steve Mackey & Yates McKendree",Other,Nashville,The Bluebird Cafe,,,2026-08-11 01:56:39+00:00,2026-08-11 02:00:00+00:00,27.63,27.63,USD,0.0023263888888888887,27.63,listed,,
rZ7HnEZ1Afa_aV,"NSAI Performance Series presented by Bank of America: In The Round with JT Harding, Marv Green & Frank Ray",Other,Nashville,The Bluebird Cafe,,,2026-08-11 01:56:39+00:00,2026-08-11 23:00:00+00:00,21.49,21.49,USD,0.8773263888888889,21.49,listed,,
rZ7HnEZ1Afa_aV,"NSAI Performance Series presented by Bank of America: In The Round with JT Harding, Marv Green & Frank Ray",Other,Nashville,The Bluebird Cafe,,,2026-08-11 21:07:07+00:00,2026-08-11 23:00:00+00:00,21.49,21.49,USD,0.0783912037037037,21.49,listed,0.0,0.0
rZ7HnEZ1Afa_aV,"NSAI Performance Series presented by Bank of America: In The Round with JT Harding, Marv Green & Frank Ray",Other,Nashville,The Bluebird Cafe,,,2026-08-11 21:07:50+00:00,2026-08-11 23:00:00+00:00,21.49,21.49,USD,0.07789351851851851,21.49,listed,0.0,0.0
rZ7HnEZ1Afad17,"Dogma Society, Nautics",Alternative,Dallas,Three Links Deep Ellum,,,2026-08-11 01:56:39+00:00,2026-08-12 00:00:00+00:00,24.52,28.61,USD,0.9189930555555555,26.564999999999998,listed,,
rZ7HnEZ1Afad17,"Dogma Society, Nautics",Alternative,Dallas,Three Links Deep Ellum,,,2026-08-11 21:07:50+00:00,2026-08-12 00:00:00+00:00,28.61,28.61,USD,0.11956018518518519,28.61,listed,2.0450000000000017,0.07698099002446845
rZ7HnEZ1Afad1f,(PRE-SALE): An Evening with Mary Gauthier,Folk,Nashville,The Bluebird Cafe,,,2026-08-11 21:07:50+00:00,2026-08-14 02:00:00+00:00,33.27,33.27,USD,2.2028935185185183,33.27,listed,,
rZ7HnEZ1Afaeuf,Nathan Xander | Cat Casual & the Final Word | Phil Pickens,Folk,New York,Bowery Palace,,,2026-08-11 21:07:07+00:00,2026-08-12 23:30:00+00:00,12.44,12.44,USD,1.099224537037037,12.44,listed,,
rZ7HnEZ1Afaeuf,Nathan Xander | Cat Casual & the Final Word | Phil Pickens,Folk,New York,Bowery Palace,,,2026-08-11 21:07:50+00:00,2026-08-12 23:30:00+00:00,12.44,12.44,USD,1.0987268518518518,12.44,listed,0.0,0.0
rZ7HnEZ1AfagPV,"Samsara, Mentally Distrakted,  The Little Ditties, Wage Cage",Alternative,Cleveland Heights,Grog Shop,,,2026-08-11 21:07:50+00:00,2026-08-12 00:00:00+00:00,12.59,12.59,USD,0.11956018518518519,12.59,listed,,
rZ7HnEZ1Afago7,Neal McCoy at The Grainery Live!,Country,Plain City,The Grainery ,,,2026-08-11 21:07:50+00:00,2026-08-13 22:00:00+00:00,45.49,369.94,USD,2.036226851851852,207.715,listed,,
rZ7HnEZ1Afak87,Lucky Horse Red / Sports Boyfriend / Pebbles Inc,Other,Chicago,Empty Bottle,,,2026-08-11 21:07:50+00:00,2026-08-12 02:00:00+00:00,16.17,16.17,USD,0.20289351851851853,16.17,listed,,
rZ7HnEZ1Afakb0,"PRE-SALE: In The Round with Ingrid Andress, Emily Weisband, Seth Ennis & Lauren Hungate",Country,Nashville,The Bluebird Cafe,,,2026-08-11 21:07:50+00:00,2026-08-13 02:00:00+00:00,33.27,33.27,USD,1.2028935185185186,33.27,listed,,
rZ7HnEZ1Afap77,The Tino Kayafas Jazz Trio,Jazz,Pittsburgh,Club Cafe,,,2026-08-11 21:07:50+00:00,2026-08-12 22:30:00+00:00,18.48,18.48,USD,1.057060185185185,18.48,listed,,
rZ7HnEZ1AfapF0,Happy Hour w/ Wheeler Creek at Woodlands Tavern,Other,Columbus,Woodlands Tavern,,,2026-08-11 21:07:50+00:00,2026-08-12 22:00:00+00:00,1.5,1.5,USD,1.0362268518518518,1.5,listed,,
rZ7HnEZ1AfapO0,OMEGA X 2026 TOUR: NO LIMIT in [Miami],Pop,Miami Shores,Miami Theater Center,,,2026-08-11 21:07:50+00:00,2026-08-13 23:00:00+00:00,25.23,87.79,USD,2.0778935185185183,56.510000000000005,listed,,
rZ7HnEZ1Afasq0,"Glass Mansions,  Night Medicine, Sailem, Calamansi",Alternative,New Orleans,Gasa Gasa,,,2026-08-11 01:41:44+00:00,2026-08-11 02:00:00+00:00,12.05,12.05,USD,0.012685185185185185,12.05,listed,,
rZ7HnEZ1Afasq0,"Glass Mansions,  Night Medicine, Sailem, Calamansi",Alternative,New Orleans,Gasa Gasa,,,2026-08-11 01:56:39+00:00,2026-08-11 02:00:00+00:00,12.05,12.05,USD,0.0023263888888888887,12.05,listed,0.0,0.0
rZ7HnEZ1AfavqV,TeethTeam,Hip-Hop/Rap,Columbus,Classics Victorys,,,2026-08-11 21:07:07+00:00,2026-08-14 00:00:00+00:00,18.5,18.5,USD,2.1200578703703705,18.5,listed,,
rZ7HnEZ1AfavqV,TeethTeam,Hip-Hop/Rap,Columbus,Classics Victorys,,,2026-08-11 21:07:50+00:00,2026-08-14 00:00:00+00:00,18.5,18.5,USD,2.1195601851851853,18.5,listed,0.0,0.0
rZ7HnEZ1Afaw37,OVERTIME: The Modern Day Outlaw Tour in Joliet,Hip-Hop/Rap,Joliet,The Forge,,,2026-08-11 21:07:50+00:00,2026-08-14 00:30:00+00:00,24.73,115.1,USD,2.1403935185185183,69.91499999999999,listed,,
rZ7HnEZ1Afb0Od,"Charity Gayle - REJOICE: A Night of Worship w/ special guest, Ryan Kennedy - Fort Myers, FL",Religious,Fort Myers,First Assembly of God,,,2026-08-11 21:07:07+00:00,2026-08-13 23:00:00+00:00,20.0,93.02,USD,2.0783912037037036,56.51,listed,,
rZ7HnEZ1Afb0Od,"Charity Gayle - REJOICE: A Night of Worship w/ special guest, Ryan Kennedy - Fort Myers, FL",Religious,Fort Myers,First Assembly of God,,,2026-08-11 21:07:50+00:00,2026-08-13 23:00:00+00:00,20.0,93.02,USD,2.0778935185185183,56.51,listed,0.0,0.0
rZ7HnEZ1Afb0jK,"Charity Gayle - REJOICE: A Night of Worship w/ special guest, Ryan Kennedy - Warner Robins, GA",Religious,Warner Robins,Second Baptist Church,,,2026-08-11 21:07:50+00:00,2026-08-14 23:00:00+00:00,33.6,93.02,USD,3.0778935185185183,63.31,listed,,
rZ7HnEZ1Afb0qd,"Charity Gayle - REJOICE: A Night of Worship w/ special guest, Ryan Kennedy - Ormond Beach, FL",Religious,Ormond Beach,Calvary - Ormond Beach,,,2026-08-11 01:41:44+00:00,2026-08-11 23:00:00+00:00,20.0,116.45,USD,0.8876851851851851,68.225,listed,,
rZ7HnEZ1Afb0qd,"Charity Gayle - REJOICE: A Night of Worship w/ special guest, Ryan Kennedy - Ormond Beach, FL",Religious,Ormond Beach,Calvary - Ormond Beach,,,2026-08-11 01:56:39+00:00,2026-08-11 23:00:00+00:00,20.0,116.45,USD,0.8773263888888889,68.225,listed,0.0,0.0
rZ7HnEZ1Afb0qd,"Charity Gayle - REJOICE: A Night of Worship w/ special guest, Ryan Kennedy - Ormond Beach, FL",Religious,Ormond Beach,Calvary - Ormond Beach,,,2026-08-11 21:07:07+00:00,2026-08-11 23:00:00+00:00,20.0,116.45,USD,0.0783912037037037,68.225,listed,0.0,0.0
rZ7HnEZ1Afb0qd,"Charity Gayle - REJOICE: A Night of Worship w/ special guest, Ryan Kennedy - Ormond Beach, FL",Religious,Ormond Beach,Calvary - Ormond Beach,,,2026-08-11 21:07:50+00:00,2026-08-11 23:00:00+00:00,20.0,116.45,USD,0.07789351851851851,68.225,listed,0.0,0.0
rZ7HnEZ1AfjOFN,BLUE FRIDAY SPECIAL! Entry to All Shows at the Blue Moon for 2026!,World,Lafayette,Blue Moon Saloon,,,2026-08-09 21:20:33+00:00,2026-01-01 18:00:00+00:00,105.97,105.97,USD,-220.13927083333334,105.97,listed,,
rZ7HnEZ1AfjOFN,BLUE FRIDAY SPECIAL! Entry to All Shows at the Blue Moon for 2026!,World,Lafayette,Blue Moon Saloon,,,2026-08-11 01:41:44+00:00,2026-01-01 18:00:00+00:00,105.97,105.97,USD,-221.32064814814814,105.97,listed,0.0,0.0
rZ7HnEZ1AfjOFN,BLUE FRIDAY SPECIAL! Entry to All Shows at the Blue Moon for 2026!,World,Lafayette,Blue Moon Saloon,,,2026-08-11 01:56:39+00:00,2026-01-01 18:00:00+00:00,105.97,105.97,USD,-221.33100694444445,105.97,listed,0.0,0.0
rZ7HnEZ1AfjOFN,BLUE FRIDAY SPECIAL! Entry to All Shows at the Blue Moon for 2026!,World,Lafayette,Blue Moon Saloon,,,2026-08-11 21:07:07+00:00,2026-01-01 18:00:00+00:00,105.97,105.97,USD,-222.12994212962963,105.97,listed,0.0,0.0
rZ7HnEZ1AfjOFN,BLUE FRIDAY SPECIAL! Entry to All Shows at the Blue Moon for 2026!,World,Lafayette,Blue Moon Saloon,,,2026-08-11 21:07:50+00:00,2026-01-01 18:00:00+00:00,105.97,105.97,USD,-222.13043981481482,105.97,listed,0.0,0.0
rZ7HnEZ1AfjOGS,I'm On the List! + 1 (Entry to all shows at the Blue Moon in 2026 for you and a guest and your first drink is on us!),World,Lafayette,Blue Moon Saloon,,,2026-08-11 01:41:44+00:00,2026-01-01 18:00:00+00:00,208.97,208.97,USD,-221.32064814814814,208.97,listed,,
rZ7HnEZ1AfjOGS,I'm On the List! + 1 (Entry to all shows at the Blue Moon in 2026 for you and a guest and your first drink is on us!),World,Lafayette,Blue Moon Saloon,,,2026-08-11 01:56:39+00:00,2026-01-01 18:00:00+00:00,208.97,208.97,USD,-221.33100694444445,208.97,listed,0.0,0.0
rZ7HnEZ1AfjOGS,I'm On the List! + 1 (Entry to all shows at the Blue Moon in 2026 for you and a guest and your first drink is on us!),World,Lafayette,Blue Moon Saloon,,,2026-08-11 21:07:07+00:00,2026-01-01 18:00:00+00:00,208.97,208.97,USD,-222.12994212962963,208.97,listed,0.0,0.0
rZ7HnEZ1AfjOGS,I'm On the List! + 1 (Entry to all shows at the Blue Moon in 2026 for you and a guest and your first drink is on us!),World,Lafayette,Blue Moon Saloon,,,2026-08-11 21:07:50+00:00,2026-01-01 18:00:00+00:00,208.97,208.97,USD,-222.13043981481482,208.97,listed,0.0,0.0
rZ7HnEZ1AfjzON,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:07+00:00,2026-08-14 16:00:00+00:00,23.85,27.85,USD,2.786724537037037,25.85,listed,,
rZ7HnEZ1AfjzON,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:50+00:00,2026-08-14 16:00:00+00:00,23.85,27.85,USD,2.786226851851852,25.85,listed,0.0,0.0
rZ7HnEZ1AfjzOd,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:50+00:00,2026-08-14 18:00:00+00:00,23.85,27.85,USD,2.8695601851851853,25.85,listed,,
rZ7HnEZ1AfjzQd,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:07+00:00,2026-08-14 15:00:00+00:00,23.85,27.85,USD,2.7450578703703705,25.85,listed,,
rZ7HnEZ1AfjzQd,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:50+00:00,2026-08-14 15:00:00+00:00,23.85,27.85,USD,2.7445601851851853,25.85,listed,0.0,0.0
rZ7HnEZ1Afjz_N,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:07+00:00,2026-08-14 14:00:00+00:00,23.85,27.85,USD,2.7033912037037036,25.85,listed,,
rZ7HnEZ1Afjz_N,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:50+00:00,2026-08-14 14:00:00+00:00,23.85,27.85,USD,2.7028935185185183,25.85,listed,0.0,0.0
rZ7HnEZ1Afjz_S,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:50+00:00,2026-08-14 19:00:00+00:00,23.85,27.85,USD,2.911226851851852,25.85,listed,,
rZ7HnEZ1Afjzqd,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:07+00:00,2026-08-14 17:00:00+00:00,23.85,27.85,USD,2.8283912037037036,25.85,listed,,
rZ7HnEZ1Afjzqd,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Flint,Crossroads Village & Huckleberry Railroad,,,2026-08-11 21:07:50+00:00,2026-08-14 17:00:00+00:00,23.85,27.85,USD,2.8278935185185183,25.85,listed,0.0,0.0
rZ7HnEZ1Afk3b0,FREE SHOW: QUEEN SERENE / SUGAR WORLD / UNZIPPED,Alternative,Palmdale,Transplants Brewing Company,,,2026-08-11 01:41:44+00:00,2026-08-11 02:00:00+00:00,0.0,0.0,USD,0.012685185185185185,0.0,free_or_no_charge,,
rZ7HnEZ1Afk__7,Abbie Roper | Grumpy Plum | Dizzy & The Drapes | Deanna Valentine,Other,New York,Bowery Palace,,,2026-08-11 01:56:39+00:00,2026-08-11 23:30:00+00:00,12.44,12.44,USD,0.8981597222222222,12.44,listed,,
rZ7HnEZ1Afk__7,Abbie Roper | Grumpy Plum | Dizzy & The Drapes | Deanna Valentine,Other,New York,Bowery Palace,,,2026-08-11 21:07:07+00:00,2026-08-11 23:30:00+00:00,12.44,12.44,USD,0.09922453703703704,12.44,listed,0.0,0.0
rZ7HnEZ1Afk__7,Abbie Roper | Grumpy Plum | Dizzy & The Drapes | Deanna Valentine,Other,New York,Bowery Palace,,,2026-08-11 21:07:50+00:00,2026-08-11 23:30:00+00:00,12.44,12.44,USD,0.09872685185185186,12.44,listed,0.0,0.0
rZ7HnEZ1AfkbuV,GABE STILLMAN plays FITZGERALDS NIGHTCLUB!,Blues,Berwyn,FITZGERALDS NIGHTCLUB,,,2026-08-11 21:07:07+00:00,2026-08-13 01:30:00+00:00,24.38,158.8,USD,1.1825578703703703,91.59,listed,,
rZ7HnEZ1AfkbuV,GABE STILLMAN plays FITZGERALDS NIGHTCLUB!,Blues,Berwyn,FITZGERALDS NIGHTCLUB,,,2026-08-11 21:07:50+00:00,2026-08-13 01:30:00+00:00,24.38,158.8,USD,1.182060185185185,91.59,listed,0.0,0.0
rZ7HnEZ1AfkdC7,The Cold Stares,Rock,New York,Iridium,,,2026-08-11 21:07:50+00:00,2026-08-12 00:30:00+00:00,32.78,38.62,USD,0.14039351851851853,35.7,listed,,
rZ7HnEZ1Afq40N,The Ex-Faces,Metal,Hobart,Hobart Art Theatre,,,2026-08-11 01:56:39+00:00,2026-08-11 23:30:00+00:00,30.86,205.84,USD,0.8981597222222222,118.35,listed,,
rZ7HnEZ1Afq9oN,Larry McCray,Jazz,Pawling,Daryl's House,,,2026-08-11 21:07:50+00:00,2026-08-12 23:00:00+00:00,28.69,40.02,USD,1.0778935185185186,34.355000000000004,listed,,
rZ7HnEZ1AfqOoS,Fink,Folk,Evanston,SPACE,,,2026-08-11 21:07:07+00:00,2026-08-13 00:30:00+00:00,33.9,47.17,USD,1.1408912037037038,40.535,listed,,
rZ7HnEZ1AfqOoS,Fink,Folk,Evanston,SPACE,,,2026-08-11 21:07:50+00:00,2026-08-13 00:30:00+00:00,33.9,47.17,USD,1.1403935185185186,40.535,listed,0.0,0.0
rZ7HnEZ1AfqUuK,Cruz Beckham and The Breakers,Other,Los Angeles,The Masonic Lodge at Hollywood Forever,,,2026-08-11 01:56:39+00:00,2026-08-11 03:00:00+00:00,18.52,38.78,USD,0.043993055555555556,28.65,listed,,
rZ7HnEZ1Afqoud,THE EX-FACES,Metal,Lexington,Manchester Music Hall,,,2026-08-11 21:07:07+00:00,2026-08-13 00:00:00+00:00,34.47,170.72,USD,1.1200578703703703,102.595,listed,,
rZ7HnEZ1Afqoud,THE EX-FACES,Metal,Lexington,Manchester Music Hall,,,2026-08-11 21:07:50+00:00,2026-08-13 00:00:00+00:00,34.47,170.72,USD,1.119560185185185,102.595,listed,0.0,0.0
rZ7HnEZ1Afr3Zd,Rock Symphony w/ Terence Gowan of Styx,Classical,Toronto,Casa Loma,,,2026-08-11 01:41:44+00:00,2026-08-11 23:30:00+00:00,62.68,62.68,CAD,0.9085185185185185,62.68,listed,,
rZ7HnEZ1Afr3Zd,Rock Symphony w/ Terence Gowan of Styx,Classical,Toronto,Casa Loma,,,2026-08-11 01:56:39+00:00,2026-08-11 23:30:00+00:00,62.68,62.68,CAD,0.8981597222222222,62.68,listed,0.0,0.0
rZ7HnEZ1Afr7ZN,Lettuce Cook Tour,R&B,St. Louis,Atomic Pavilion,,,2026-08-11 21:07:50+00:00,2026-08-14 01:00:00+00:00,43.54,43.54,USD,2.161226851851852,43.54,listed,,
rZ7HnEZ1AfrK-K,(((folkYEAH))) Presents: JOHN-ROBERT,Pop,Santa Cruz,The Crepe Place,,,2026-08-11 21:07:50+00:00,2026-08-13 03:00:00+00:00,23.6,23.6,USD,1.244560185185185,23.6,listed,,
rZ7HnEZ1AfrZjK,Jammy Buffet: Lakes Below The Mountains Tour,Rock,Newport,The Southgate House Revival - Sanctuary,,,2026-08-11 01:56:39+00:00,2026-08-12 00:00:00+00:00,21.43,21.43,USD,0.9189930555555555,21.43,listed,,
rZ7HnEZ1AfrZjK,Jammy Buffet: Lakes Below The Mountains Tour,Rock,Newport,The Southgate House Revival - Sanctuary,,,2026-08-11 21:07:07+00:00,2026-08-12 00:00:00+00:00,21.43,21.43,USD,0.12005787037037037,21.43,listed,0.0,0.0
rZ7HnEZ1AfrZjK,Jammy Buffet: Lakes Below The Mountains Tour,Rock,Newport,The Southgate House Revival - Sanctuary,,,2026-08-11 21:07:50+00:00,2026-08-12 00:00:00+00:00,21.43,21.43,USD,0.11956018518518519,21.43,listed,0.0,0.0
rZ7HnEZ1AfrbuS,Ally The Piper,Pop,Grand Rapids,The Pyramid Scheme,,,2026-08-11 21:07:07+00:00,2026-08-13 00:00:00+00:00,36.54,36.54,USD,1.1200578703703703,36.54,listed,,
rZ7HnEZ1AfrbuS,Ally The Piper,Pop,Grand Rapids,The Pyramid Scheme,,,2026-08-11 21:07:50+00:00,2026-08-13 00:00:00+00:00,36.54,36.54,USD,1.119560185185185,36.54,listed,0.0,0.0
rZ7HnEZ1Afro-d,Dizzy Gillespie All-Star Big Band,Jazz,New York,Blue Note Jazz Club,,,2026-08-11 01:56:39+00:00,2026-08-12 00:00:00+00:00,38.1,54.99,USD,0.9189930555555555,46.545,listed,,
rZ7HnEZ1Afro-d,Dizzy Gillespie All-Star Big Band,Jazz,New York,Blue Note Jazz Club,,,2026-08-11 21:07:07+00:00,2026-08-12 00:00:00+00:00,38.1,54.99,USD,0.12005787037037037,46.545,listed,0.0,0.0
rZ7HnEZ1Afro-d,Dizzy Gillespie All-Star Big Band,Jazz,New York,Blue Note Jazz Club,,,2026-08-11 21:07:50+00:00,2026-08-12 00:00:00+00:00,38.1,54.99,USD,0.11956018518518519,46.545,listed,0.0,0.0
rZ7HnEZ1Afroxd,Dizzy Gillespie All-Star Big Band,Jazz,New York,Blue Note Jazz Club,,,2026-08-11 21:07:07+00:00,2026-08-12 02:30:00+00:00,38.1,54.99,USD,0.22422453703703704,46.545,listed,,
rZ7HnEZ1Afroxd,Dizzy Gillespie All-Star Big Band,Jazz,New York,Blue Note Jazz Club,,,2026-08-11 21:07:50+00:00,2026-08-12 02:30:00+00:00,38.1,54.99,USD,0.22372685185185184,46.545,listed,0.0,0.0
rZ7HnEZ1Afv-Jf,"Day Out With Thomas (TM), Thomas & Friends",Fairs & Festivals,Phillipsburg,The Delaware River Railroad Excursions,,,2026-08-09 21:20:33+00:00,2026-08-09 14:00:00+00:00,21.85,39.85,USD,-0.3059375,30.85,listed,,
rZ7HnEZ1Afv8o7,Vino Louden Blues Band/Nora Jean Wallace Blues Band,Blues,Chicago,Kingston Mines - Chicago Blues Center,,,2026-08-11 21:07:50+00:00,2026-08-15 00:00:00+00:00,23.0,23.0,USD,3.1195601851851853,23.0,listed,,
rZ7HnEZ1AfvaaV,Nora Jean Wallace Blues Band/Rico McFarland Blues Band,Blues,Chicago,Kingston Mines - Chicago Blues Center,,,2026-08-09 21:20:33+00:00,2026-08-09 00:00:00+00:00,23.0,23.0,USD,-0.8892708333333333,23.0,listed,,
rZ7HnEZ1Afvoj7,Mike Wheeler Blues Band/Funky Mojo Daddy Blues Band,Blues,Chicago,Kingston Mines - Chicago Blues Center,,,2026-08-11 21:07:07+00:00,2026-08-13 23:00:00+00:00,18.0,18.0,USD,2.0783912037037036,18.0,listed,,
rZ7HnEZ1Afvoj7,Mike Wheeler Blues Band/Funky Mojo Daddy Blues Band,Blues,Chicago,Kingston Mines - Chicago Blues Center,,,2026-08-11 21:07:50+00:00,2026-08-13 23:00:00+00:00,18.0,18.0,USD,2.0778935185185183,18.0,listed,0.0,0.0
rZ7HnEZ1Afx3OK,NIK PARR & The Selfless Lovers at FITZGERALDS Nightclub,R&B,Berwyn,FITZGERALDS NIGHTCLUB,,,2026-08-11 21:07:50+00:00,2026-08-14 01:30:00+00:00,24.38,158.8,USD,2.1820601851851853,91.59,listed,,
rZ7HnEZ1AfxKfd,PORTUGAL. THE MAN,Alternative,Charleston,The Refinery,,,2026-08-11 01:56:39+00:00,2026-08-11 23:30:00+00:00,36.84,93.1,USD,0.8981597222222222,64.97,listed,,
rZ7HnEZ1AfxKfd,PORTUGAL. THE MAN,Alternative,Charleston,The Refinery,,,2026-08-11 21:07:07+00:00,2026-08-11 23:30:00+00:00,42.25,93.1,USD,0.09922453703703704,67.675,listed,2.7049999999999983,0.04163460058488533
rZ7HnEZ1AfxKfd,PORTUGAL. THE MAN,Alternative,Charleston,The Refinery,,,2026-08-11 21:07:50+00:00,2026-08-11 23:30:00+00:00,42.25,93.1,USD,0.09872685185185186,67.675,listed,0.0,0.0
rZ7HnEZ1AfxZvN,"Fudge, Nolo, Midnight Beverage",Dance/Electronic,Dallas,Three Links Deep Ellum,,,2026-08-11 21:07:07+00:00,2026-08-14 00:00:00+00:00,22.3,22.3,USD,2.1200578703703705,22.3,listed,,
rZ7HnEZ1AfxZvN,"Fudge, Nolo, Midnight Beverage",Dance/Electronic,Dallas,Three Links Deep Ellum,,,2026-08-11 21:07:50+00:00,2026-08-14 00:00:00+00:00,22.3,22.3,USD,2.1195601851851853,22.3,listed,0.0,0.0
vv1AAZkoVGkdChhS3,The Princess Proms Concert,Children's Music,Akron,Akron Civic Theatre,,,2026-08-09 21:20:33+00:00,2026-08-09 19:30:00+00:00,,,,-0.07677083333333333,,not_listed,,
vv1AFZkugGkeXfMF9,2026 Jazzy Nights Season Pass,Jazz,Detroit,The Aretha Franklin Amphitheatre,,,2026-08-09 21:20:33+00:00,2026-06-10 23:30:00+00:00,,,,-59.91010416666666,,not_listed,,
vv1AFZkugGkeXfMF9,2026 Jazzy Nights Season Pass,Jazz,Detroit,The Aretha Franklin Amphitheatre,,,2026-08-11 01:41:44+00:00,2026-06-10 23:30:00+00:00,,,,-61.09148148148148,,not_listed,,
vv1AOv00_GA1ZlXL,Praise Under The Stars w/ Tasha Cobbs-Leonard & Chandler Moore,Religious,Philadelphia,Dell Music Center,,,2026-08-11 01:41:44+00:00,2026-08-11 23:00:00+00:00,,,,0.8876851851851851,,not_listed,,
vv1AkZkozGkex81OL,Rock & Roots Series: 3 Concert Package Event,Folk,Dubuque,Five Flags Center,,,2026-08-09 21:20:33+00:00,2026-07-11 00:30:00+00:00,,,,-29.8684375,,not_listed,,
vv1AkZkozGkex81OL,Rock & Roots Series: 3 Concert Package Event,Folk,Dubuque,Five Flags Center,,,2026-08-11 01:41:44+00:00,2026-07-11 00:30:00+00:00,,,,-31.049814814814816,,not_listed,,
vv1FvOv0C83vZ7Cvu2,"90s Country Gold Series: Kathy Mattea, Collin Raye, & Pam Tillis",Country,Dubuque,Five Flags Center,,,2026-08-09 21:20:33+00:00,2026-06-21 00:30:00+00:00,,,,-49.8684375,,not_listed,,
vv1FvOv0C83vZ7Cvu2,"90s Country Gold Series: Kathy Mattea, Collin Raye, & Pam Tillis",Country,Dubuque,Five Flags Center,,,2026-08-11 01:41:44+00:00,2026-06-21 00:30:00+00:00,,,,-51.049814814814816,,not_listed,,
vvG10Z_G6dw5z0,Lil Rob & Friends,Hip-Hop/Rap,Los Angeles,The Regent Theater,,,2026-08-09 21:20:33+00:00,2026-07-11 04:00:00+00:00,,,,-29.722604166666667,,not_listed,,
vvG1HZ_6lbW5jz,Yeat: The LOVE/LYFE Tour,Hip-Hop/Rap,Seattle,WAMU Theater,,,2026-08-11 01:41:44+00:00,2026-08-11 02:30:00+00:00,,,,0.03351851851851852,,not_listed,,
